id,trips,trip_length,trips_new,drop_ratio,tagging_num,delete_nums,tagging_labels,num_labels,trips_sparse
7548830,"114,19258215.913720824,3465944.237278863,1478717890;115,19258447.090035804,3465886.534896856,1478717939;147,19258605.84366508,3466041.9631808484,1478718071;179,19258546.87136044,3466311.48058398,1478718107;211,19258480.334099226,3466617.1331027737,1478718134;243,19258415.330682613,3466902.148109065,1478718164;242,19258402.9342768,3466955.89776094,1478718209;274,19258344.94195049,3467208.2653436963,1478718240;306,19258159.791733578,3467541.467018553,1478718269;305,19258087.69035298,3467647.694151612,1478718291;337,19257830.63089392,3467810.861799824,1478718315",11,"236,19258215.913720824,3465944.237278863, 1478717890;219,19258447.090035804,3465886.534896856, 1478717939;218,19258605.84366508,3466041.9631808484, 1478718071;217,19258546.87136044,3466311.48058398, 1478718107;216,19258480.334099226,3466617.1331027737, 1478718134;435,19258415.330682613,3466902.148109065, 1478718164;116,19258402.9342768,3466955.89776094, 1478718209;117,19258344.94195049,3467208.2653436963, 1478718240;118,19258159.791733578,3467541.467018553, 1478718269;142,19258087.69035298,3467647.694151612, 1478718291;466,19257830.63089392,3467810.861799824, 1478718315",0.4,3,4,"[0, 1, 2, 0, 1, 0, 0]","[0, 1, 2, 0, 1, 0, 0]","[[236, 19258215.913720824, 3465944.237278863, 1478717890], [219, 19258447.090035804, 3465886.534896856, 1478717939], [217, 19258546.87136044, 3466311.48058398, 1478718107], [116, 19258402.9342768, 3466955.89776094, 1478718209], [117, 19258344.94195049, 3467208.2653436963, 1478718240], [142, 19258087.69035298, 3467647.694151612, 1478718291], [466, 19257830.63089392, 3467810.861799824, 1478718315]]"
806678,"296,19255360.05173681,3467503.27967564,1478732576;295,19255100.821468268,3467686.5114710527,1478732645;327,19254932.37019118,3467806.6562430384,1478732675;326,19254800.01826376,3467899.769834221,1478732703;357,19254487.097464614,3468117.9517046707,1478732735;388,19254191.0175249,3468420.6352369585,1478732804;420,19254111.135420453,3468717.973852457,1478732840;452,19254072.640695225,3469000.128196156,1478732930;484,19254039.774652194,3469313.461546879,1478732958;516,19254027.14069908,3469615.2740431544,1478732981;548,19254014.027429502,3469929.657763058,1478733005;580,19253924.491166413,3470211.11715805,1478733057",12,"77,19255360.05173681,3467503.27967564, 1478732576;76,19255100.821468268,3467686.5114710527, 1478732645;48,19254932.37019118,3467806.6562430384, 1478732675;75,19254800.01826376,3467899.769834221, 1478732703;16,19254487.097464614,3468117.9517046707, 1478732735;17,19254191.0175249,3468420.6352369585, 1478732804;102,19254111.135420453,3468717.973852457, 1478732840;103,19254072.640695225,3469000.128196156, 1478732930;104,19254039.774652194,3469313.461546879, 1478732958;105,19254027.14069908,3469615.2740431544, 1478732981;86,19254014.027429502,3469929.657763058, 1478733005;106,19253924.491166413,3470211.11715805, 1478733057",0.5,1,6,"[0, 0, 0, 6, 0, 0]","[0, 0, 0, 6, 0, 0]","[[77, 19255360.05173681, 3467503.27967564, 1478732576], [76, 19255100.821468268, 3467686.5114710527, 1478732645], [48, 19254932.37019118, 3467806.6562430384, 1478732675], [75, 19254800.01826376, 3467899.769834221, 1478732703], [86, 19254014.027429502, 3469929.657763058, 1478733005], [106, 19253924.491166413, 3470211.11715805, 1478733057]]"
3179654,"678,19254516.129820146,3471291.374188768,1478700276;646,19254653.01245049,3471087.318063988,1478700327;614,19254793.715389203,3470798.6518613067,1478700357;582,19254773.390469603,3470491.701057381,1478700441;550,19254726.55617984,3470184.50433875,1478700480;551,19254815.02323969,3470027.2110094703,1478700588;552,19255134.02999884,3469986.87638872,1478700618;553,19255426.12576006,3469950.9431621563,1478700666;554,19255727.94628408,3469913.9060930386,1478700759;522,19255853.51142207,3469896.7128424947,1478700846;523,19256009.093953267,3469875.966861916,1478700867",11,"3,19254516.129820146,3471291.374188768, 1478700276;4,19254653.01245049,3471087.318063988, 1478700327;5,19254793.715389203,3470798.6518613067, 1478700357;6,19254773.390469603,3470491.701057381, 1478700441;7,19254726.55617984,3470184.50433875, 1478700480;84,19254815.02323969,3470027.2110094703, 1478700588;83,19255134.02999884,3469986.87638872, 1478700618;82,19255426.12576006,3469950.9431621563, 1478700666;81,19255727.94628408,3469913.9060930386, 1478700759;158,19255853.51142207,3469896.7128424947, 1478700846;159,19256009.093953267,3469875.966861916, 1478700867",0.4,4,4,"[0, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 1, 0]","[[3, 19254516.129820146, 3471291.374188768, 1478700276], [4, 19254653.01245049, 3471087.318063988, 1478700327], [6, 19254773.390469603, 3470491.701057381, 1478700441], [84, 19254815.02323969, 3470027.2110094703, 1478700588], [82, 19255426.12576006, 3469950.9431621563, 1478700666], [81, 19255727.94628408, 3469913.9060930386, 1478700759], [159, 19256009.093953267, 3469875.966861916, 1478700867]]"
6080392,"427,19256153.55653088,3468863.72793474,1478383830;459,19256144.544488154,3469004.678290275,1478383878;491,19256186.180467755,3469318.175852056,1478383911;459,19256171.802281413,3469295.9974741284,1478383935;427,19256131.52862479,3468985.7500916016,1478383959;426,19255966.775032453,3468894.9673372903,1478384067;425,19255703.71813388,3468928.4622739065,1478384139;424,19255396.397989426,3468768.2300856835,1478384238;392,19255339.19537757,3468698.8321198,1478384256;391,19255089.27440736,3468534.0908780806,1478384307;359,19254998.28311188,3468385.695944644,1478384328;327,19254844.4621654,3468069.6322048614,1478384352",12,"70,19256153.55653088,3468863.72793474, 1478383830;71,19256144.544488154,3469004.678290275, 1478383878;72,19256186.180467755,3469318.175852056, 1478383911;71,19256171.802281413,3469295.9974741284, 1478383935;70,19256131.52862479,3468985.7500916016, 1478383959;232,19255966.775032453,3468894.9673372903, 1478384067;69,19255703.71813388,3468928.4622739065, 1478384139;68,19255396.397989426,3468768.2300856835, 1478384238;12,19255339.19537757,3468698.8321198, 1478384256;13,19255089.27440736,3468534.0908780806, 1478384307;47,19254998.28311188,3468385.695944644, 1478384328;48,19254844.4621654,3468069.6322048614, 1478384352",0.5,2,6,"[0, 3, 3, 0, 0, 0]","[0, 3, 3, 0, 0, 0]","[[70, 19256153.55653088, 3468863.72793474, 1478383830], [71, 19256144.544488154, 3469004.678290275, 1478383878], [232, 19255966.775032453, 3468894.9673372903, 1478384067], [13, 19255089.27440736, 3468534.0908780806, 1478384307], [47, 19254998.28311188, 3468385.695944644, 1478384328], [48, 19254844.4621654, 3468069.6322048614, 1478384352]]"
4745844,"323,19253606.86955124,3467830.8202377995,1478173489;324,19253909.374542728,3468051.6642783405,1478173576;356,19253988.06096082,3468103.670856572,1478173588;357,19254210.02923756,3468214.7542636674,1478173624;358,19254508.42879808,3468366.778725943,1478173693;390,19254620.64564788,3468403.4289767174,1478173714;391,19254823.58945238,3468469.074026323,1478173729;392,19255110.144594472,3468486.1105801,1478173756;360,19255307.748641152,3468388.664596692,1478173777;361,19255429.074549288,3468318.50801391,1478173792;329,19255685.39933702,3468093.579999444,1478173846",11,"20,19253606.86955124,3467830.8202377995, 1478173489;19,19253909.374542728,3468051.6642783405, 1478173576;18,19253988.06096082,3468103.670856572, 1478173588;16,19254210.02923756,3468214.7542636674, 1478173624;15,19254508.42879808,3468366.778725943, 1478173693;14,19254620.64564788,3468403.4289767174, 1478173714;13,19254823.58945238,3468469.074026323, 1478173729;12,19255110.144594472,3468486.1105801, 1478173756;390,19255307.748641152,3468388.664596692, 1478173777;284,19255429.074549288,3468318.50801391, 1478173792;391,19255685.39933702,3468093.579999444, 1478173846",0.5,4,5,"[1, 0, 1, 1, 2, 0]","[1, 0, 1, 1, 2, 0]","[[20, 19253606.86955124, 3467830.8202377995, 1478173489], [18, 19253988.06096082, 3468103.670856572, 1478173588], [16, 19254210.02923756, 3468214.7542636674, 1478173624], [14, 19254620.64564788, 3468403.4289767174, 1478173714], [12, 19255110.144594472, 3468486.1105801, 1478173756], [391, 19255685.39933702, 3468093.579999444, 1478173846]]"
6676822,"623,19257259.14776271,3470775.414107974,1478457695;655,19257244.73544443,3470803.26888586,1478457707;654,19257200.87697972,3470898.279352226,1478457725;653,19256895.48087441,3471082.191262164,1478457791;685,19256806.35078012,3471100.6936860965,1478457803;684,19256603.21915057,3471185.0112996986,1478457857;716,19256541.80941497,3471423.143242087,1478457881;748,19256582.901256893,3471715.0898500453,1478457920;749,19256605.40784701,3471856.850181676,1478457947;781,19256618.497719333,3472002.000769437,1478458016;780,19256590.129389346,3472078.14575119,1478458040;812,19256320.97190654,3472310.2333687334,1478458074",12,"583,19257259.14776271,3470775.414107974, 1478457695;582,19257244.73544443,3470803.26888586, 1478457707;407,19257200.87697972,3470898.279352226, 1478457725;92,19256895.48087441,3471082.191262164, 1478457791;93,19256806.35078012,3471100.6936860965, 1478457803;94,19256603.21915057,3471185.0112996986, 1478457857;95,19256541.80941497,3471423.143242087, 1478457881;96,19256582.901256893,3471715.0898500453, 1478457920;325,19256605.40784701,3471856.850181676, 1478457947;347,19256618.497719333,3472002.000769437, 1478458016;326,19256590.129389346,3472078.14575119, 1478458040;515,19256320.97190654,3472310.2333687334, 1478458074",0.6,1,7,"[0, 0, 0, 7, 0]","[0, 0, 0, 7, 0]","[[583, 19257259.14776271, 3470775.414107974, 1478457695], [582, 19257244.73544443, 3470803.26888586, 1478457707], [407, 19257200.87697972, 3470898.279352226, 1478457725], [92, 19256895.48087441, 3471082.191262164, 1478457791], [515, 19256320.97190654, 3472310.2333687334, 1478458074]]"
2964041,"259,19253868.15795512,3467491.259057453,1478465713;227,19253861.61612004,3467167.853686286,1478465843;195,19253795.439389057,3466887.983705868,1478465888;163,19253674.26085177,3466590.8081591376,1478465974;162,19253602.84473629,3466475.367837121,1478465995;163,19253618.66443333,3466367.684140744,1478466094;131,19253780.949506383,3466295.938846313,1478466109;132,19253914.467325933,3466279.972800379,1478466121;100,19254050.564600363,3465992.989304591,1478466169;67,19253892.70697893,3465684.2534108064,1478466199",10,"262,19253868.15795512,3467491.259057453, 1478465713;261,19253861.61612004,3467167.853686286, 1478465843;615,19253795.439389057,3466887.983705868, 1478465888;34,19253674.26085177,3466590.8081591376, 1478465974;33,19253602.84473629,3466475.367837121, 1478465995;34,19253618.66443333,3466367.684140744, 1478466094;35,19253780.949506383,3466295.938846313, 1478466109;36,19253914.467325933,3466279.972800379, 1478466121;513,19254050.564600363,3465992.989304591, 1478466169;514,19253892.70697893,3465684.2534108064, 1478466199",0.6,2,6,"[3, 3, 0, 0]","[3, 3, 0, 0]","[[262, 19253868.15795512, 3467491.259057453, 1478465713], [33, 19253602.84473629, 3466475.367837121, 1478465995], [513, 19254050.564600363, 3465992.989304591, 1478466169], [514, 19253892.70697893, 3465684.2534108064, 1478466199]]"
6036993,"455,19255062.824535865,3469011.5285714995,1478016183;454,19254802.79945096,3469044.8073720927,1478016282;453,19254491.558906466,3469009.173696802,1478016393;421,19254389.286636498,3468998.647559812,1478016405;420,19254203.48249004,3468986.744228469,1478016432;452,19254072.772319965,3469001.249928892,1478016468;484,19254038.452895205,3469327.269790577,1478016498;516,19254026.69538532,3469644.9023570777,1478016606;548,19254015.434852272,3469924.939101716,1478016642;580,19253926.73362558,3470205.160712736,1478016675",10,"145,19255062.824535865,3469011.5285714995, 1478016183;10,19254802.79945096,3469044.8073720927, 1478016282;11,19254491.558906466,3469009.173696802, 1478016393;146,19254389.286636498,3468998.647559812, 1478016405;102,19254203.48249004,3468986.744228469, 1478016432;103,19254072.772319965,3469001.249928892, 1478016468;104,19254038.452895205,3469327.269790577, 1478016498;105,19254026.69538532,3469644.9023570777, 1478016606;86,19254015.434852272,3469924.939101716, 1478016642;106,19253926.73362558,3470205.160712736, 1478016675",0.5,3,4,"[2, 1, 1, 0, 0, 0]","[2, 1, 1, 0, 0, 0]","[[145, 19255062.824535865, 3469011.5285714995, 1478016183], [146, 19254389.286636498, 3468998.647559812, 1478016405], [103, 19254072.772319965, 3469001.249928892, 1478016468], [105, 19254026.69538532, 3469644.9023570777, 1478016606], [86, 19254015.434852272, 3469924.939101716, 1478016642], [106, 19253926.73362558, 3470205.160712736, 1478016675]]"
1024505,"678,19254572.91141538,3471115.098790256,1478005782;646,19254648.70324372,3471092.383195602,1478005797;614,19254794.070395824,3470784.960361428,1478005851;582,19254771.54782273,3470475.997266146,1478005887;550,19254728.70800052,3470194.4841083875,1478005938;518,19254675.4136664,3469882.371001907,1478006025;486,19254626.687940832,3469592.459701464,1478006053;454,19254615.87097512,3469291.194512774,1478006079;422,19254761.30553024,3468983.788495668,1478006214;423,19254806.119653177,3468855.601190024,1478006226;391,19254857.062382866,3468695.9755235,1478006241;390,19254773.89247877,3468463.6266598697,1478006280;358,19254596.108947843,3468394.9833852067,1478006295;357,19254486.354343705,3468362.5901983613,1478006307;325,19254459.88363869,3468095.040092249,1478006451;324,19254203.830075298,3467927.715436005,1478006484;292,19254057.007784355,3467788.299823,1478006508;291,19253897.295457464,3467538.9595515067,1478006548",18,"3,19254572.91141538,3471115.098790256, 1478005782;4,19254648.70324372,3471092.383195602, 1478005797;5,19254794.070395824,3470784.960361428, 1478005851;6,19254771.54782273,3470475.997266146, 1478005887;7,19254728.70800052,3470194.4841083875, 1478005938;8,19254675.4136664,3469882.371001907, 1478006025;9,19254626.687940832,3469592.459701464, 1478006053;10,19254615.87097512,3469291.194512774, 1478006079;45,19254761.30553024,3468983.788495668, 1478006214;46,19254806.119653177,3468855.601190024, 1478006226;13,19254857.062382866,3468695.9755235, 1478006241;14,19254773.89247877,3468463.6266598697, 1478006280;15,19254596.108947843,3468394.9833852067, 1478006295;16,19254486.354343705,3468362.5901983613, 1478006307;74,19254459.88363869,3468095.040092249, 1478006451;19,19254203.830075298,3467927.715436005, 1478006484;356,19254057.007784355,3467788.299823, 1478006508;350,19253897.295457464,3467538.9595515067, 1478006548",0.3,4,5,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0]","[[3, 19254572.91141538, 3471115.098790256, 1478005782], [4, 19254648.70324372, 3471092.383195602, 1478005797], [5, 19254794.070395824, 3470784.960361428, 1478005851], [6, 19254771.54782273, 3470475.997266146, 1478005887], [7, 19254728.70800052, 3470194.4841083875, 1478005938], [8, 19254675.4136664, 3469882.371001907, 1478006025], [9, 19254626.687940832, 3469592.459701464, 1478006053], [45, 19254761.30553024, 3468983.788495668, 1478006214], [46, 19254806.119653177, 3468855.601190024, 1478006226], [14, 19254773.89247877, 3468463.6266598697, 1478006280], [16, 19254486.354343705, 3468362.5901983613, 1478006307], [356, 19254057.007784355, 3467788.299823, 1478006508], [350, 19253897.295457464, 3467538.9595515067, 1478006548]]"
4551521,"790,19259599.6125717,3472273.398332778,1478482246;821,19259260.08891382,3472302.8198480243,1478482279;820,19258998.98249771,3472347.006664703,1478482300;819,19258676.995070763,3472399.511937454,1478482336;818,19258398.22417292,3472451.5559129696,1478482361;817,19258102.390751727,3472542.0434479723,1478482390;849,19257959.174488176,3472602.106630519,1478482402;848,19257773.390420653,3472684.2572025685,1478482417;847,19257480.341042034,3472814.343151533,1478482441;879,19257258.30387232,3472913.3509586914,1478482462",10,"211,19259599.6125717,3472273.398332778, 1478482246;475,19259260.08891382,3472302.8198480243, 1478482279;209,19258998.98249771,3472347.006664703, 1478482300;208,19258676.995070763,3472399.511937454, 1478482336;207,19258398.22417292,3472451.5559129696, 1478482361;206,19258102.390751727,3472542.0434479723, 1478482390;457,19257959.174488176,3472602.106630519, 1478482402;419,19257773.390420653,3472684.2572025685, 1478482417;418,19257480.341042034,3472814.343151533, 1478482441;332,19257258.30387232,3472913.3509586914, 1478482462",0.4,2,4,"[0, 2, 0, 2, 0, 0]","[0, 2, 0, 2, 0, 0]","[[211, 19259599.6125717, 3472273.398332778, 1478482246], [475, 19259260.08891382, 3472302.8198480243, 1478482279], [207, 19258398.22417292, 3472451.5559129696, 1478482361], [206, 19258102.390751727, 3472542.0434479723, 1478482390], [418, 19257480.341042034, 3472814.343151533, 1478482441], [332, 19257258.30387232, 3472913.3509586914, 1478482462]]"
4048617,"356,19253985.8631474,3468101.658894125,1478209619;357,19254215.129375044,3468216.4194130143,1478209643;358,19254506.362225704,3468365.888063845,1478209679;390,19254625.746527284,3468405.095031584,1478209694;391,19254811.63015069,3468459.126068102,1478209733;392,19255140.898357764,3468472.212481979,1478209775;360,19255290.85242549,3468395.223885863,1478209796;392,19255270.07362112,3468427.2670752383,1478209832;391,19255092.49842923,3468502.997795824,1478209850;423,19254863.34733084,3468707.7375021284,1478209886;422,19254799.08660411,3468971.3186418302,1478209970;423,19254806.95862817,3468971.5168859987,1478210006;455,19254852.989857912,3469012.6594932885,1478210090;424,19255123.441936128,3468992.9329253947,1478210123;456,19255145.915334526,3469000.4924013074,1478210174",15,"18,19253985.8631474,3468101.658894125, 1478209619;16,19254215.129375044,3468216.4194130143, 1478209643;15,19254506.362225704,3468365.888063845, 1478209679;14,19254625.746527284,3468405.095031584, 1478209694;13,19254811.63015069,3468459.126068102, 1478209733;12,19255140.898357764,3468472.212481979, 1478209775;390,19255290.85242549,3468395.223885863, 1478209796;12,19255270.07362112,3468427.2670752383, 1478209832;13,19255092.49842923,3468502.997795824, 1478209850;46,19254863.34733084,3468707.7375021284, 1478209886;45,19254799.08660411,3468971.3186418302, 1478209970;46,19254806.95862817,3468971.5168859987, 1478210006;145,19254852.989857912,3469012.6594932885, 1478210090;68,19255123.441936128,3468992.9329253947, 1478210123;233,19255145.915334526,3469000.4924013074, 1478210174",0.4,3,6,"[0, 0, 0, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 2, 2, 2, 0, 0, 0]","[[18, 19253985.8631474, 3468101.658894125, 1478209619], [16, 19254215.129375044, 3468216.4194130143, 1478209643], [15, 19254506.362225704, 3468365.888063845, 1478209679], [14, 19254625.746527284, 3468405.095031584, 1478209694], [390, 19255290.85242549, 3468395.223885863, 1478209796], [46, 19254863.34733084, 3468707.7375021284, 1478209886], [145, 19254852.989857912, 3469012.6594932885, 1478210090], [68, 19255123.441936128, 3468992.9329253947, 1478210123], [233, 19255145.915334526, 3469000.4924013074, 1478210174]]"
704566,"837,19254213.644627843,3472823.4089090945,1478762520;805,19254319.73786593,3472558.159072203,1478762535;773,19254347.84197676,3472271.5561001445,1478762553;741,19254243.44834753,3471983.775414604,1478762634;709,19254273.89193629,3471675.2790992665,1478762667;677,19254450.39920933,3471391.3773404662,1478762730;678,19254504.30267786,3471307.5767826345,1478762742;646,19254657.05835996,3471080.009554627,1478762802;614,19254794.465282887,3470788.325447563,1478762877;582,19254773.916941468,3470496.1878543017,1478762956;550,19254726.68778881,3470185.62604264,1478762983;549,19254481.55400373,3470094.358541781,1478763052;548,19254203.321490694,3470096.943431741,1478763115;547,19253881.255194835,3470118.475418837,1478763145;546,19253578.792195585,3470122.919245178,1478763172;545,19253288.98407515,3470017.816846873,1478763196",16,"107,19254213.644627843,3472823.4089090945, 1478762520;108,19254319.73786593,3472558.159072203, 1478762535;109,19254347.84197676,3472271.5561001445, 1478762553;0,19254243.44834753,3471983.775414604, 1478762634;1,19254273.89193629,3471675.2790992665, 1478762667;2,19254450.39920933,3471391.3773404662, 1478762730;3,19254504.30267786,3471307.5767826345, 1478762742;4,19254657.05835996,3471080.009554627, 1478762802;5,19254794.465282887,3470788.325447563, 1478762877;6,19254773.916941468,3470496.1878543017, 1478762956;7,19254726.68778881,3470185.62604264, 1478762983;85,19254481.55400373,3470094.358541781, 1478763052;86,19254203.321490694,3470096.943431741, 1478763115;87,19253881.255194835,3470118.475418837, 1478763145;88,19253578.792195585,3470122.919245178, 1478763172;89,19253288.98407515,3470017.816846873, 1478763196",0.2,1,3,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[107, 19254213.644627843, 3472823.4089090945, 1478762520], [108, 19254319.73786593, 3472558.159072203, 1478762535], [2, 19254450.39920933, 3471391.3773404662, 1478762730], [3, 19254504.30267786, 3471307.5767826345, 1478762742], [4, 19254657.05835996, 3471080.009554627, 1478762802], [5, 19254794.465282887, 3470788.325447563, 1478762877], [6, 19254773.916941468, 3470496.1878543017, 1478762956], [7, 19254726.68778881, 3470185.62604264, 1478762983], [85, 19254481.55400373, 3470094.358541781, 1478763052], [86, 19254203.321490694, 3470096.943431741, 1478763115], [87, 19253881.255194835, 3470118.475418837, 1478763145], [88, 19253578.792195585, 3470122.919245178, 1478763172], [89, 19253288.98407515, 3470017.816846873, 1478763196]]"
4156391,"73,19255685.935746133,3465415.1863529207,1478636078;105,19255544.875788298,3465711.672909423,1478636234;104,19255373.08135285,3465862.837720546,1478636366;103,19255089.5297397,3465872.6223543463,1478636414;102,19254782.200119447,3465913.719386164,1478636486;101,19254473.26003388,3465932.316901011,1478636582;133,19254280.28456477,3466019.026697056,1478636609;132,19254186.982081983,3466143.9075554726,1478636630;164,19254018.730320405,3466307.3237599223,1478636693;163,19253902.267105386,3466452.0552630825,1478636808;195,19253680.41343164,3466601.446876339,1478636940",11,"43,19255685.935746133,3465415.1863529207, 1478636078;67,19255544.875788298,3465711.672909423, 1478636234;276,19255373.08135285,3465862.837720546, 1478636366;115,19255089.5297397,3465872.6223543463, 1478636414;39,19254782.200119447,3465913.719386164, 1478636486;38,19254473.26003388,3465932.316901011, 1478636582;37,19254280.28456477,3466019.026697056, 1478636609;36,19254186.982081983,3466143.9075554726, 1478636630;427,19254018.730320405,3466307.3237599223, 1478636693;34,19253902.267105386,3466452.0552630825, 1478636808;615,19253680.41343164,3466601.446876339, 1478636940",0.6,4,5,"[0, 1, 1, 1, 2, 0]","[0, 1, 1, 1, 2, 0]","[[43, 19255685.935746133, 3465415.1863529207, 1478636078], [67, 19255544.875788298, 3465711.672909423, 1478636234], [115, 19255089.5297397, 3465872.6223543463, 1478636414], [38, 19254473.26003388, 3465932.316901011, 1478636582], [36, 19254186.982081983, 3466143.9075554726, 1478636630], [615, 19253680.41343164, 3466601.446876339, 1478636940]]"
7478177,"455,19255090.887463268,3469008.184906961,1478700522;454,19254801.83190273,3469044.9228121354,1478700648;453,19254486.59029676,3469008.629932678,1478700702;421,19254383.219294004,3468997.0979533745,1478700714;420,19254201.547933467,3468986.975684151,1478700735;452,19254068.983371213,3469035.8282430605,1478700762;484,19254038.32125208,3469326.1480609165,1478700789;516,19254027.00904173,3469614.1523166285,1478700849;548,19254019.702507496,3469902.815185501,1478700873;580,19253922.820604023,3470213.5924947737,1478700975",10,"145,19255090.887463268,3469008.184906961, 1478700522;10,19254801.83190273,3469044.9228121354, 1478700648;11,19254486.59029676,3469008.629932678, 1478700702;146,19254383.219294004,3468997.0979533745, 1478700714;102,19254201.547933467,3468986.975684151, 1478700735;103,19254068.983371213,3469035.8282430605, 1478700762;104,19254038.32125208,3469326.1480609165, 1478700789;105,19254027.00904173,3469614.1523166285, 1478700849;86,19254019.702507496,3469902.815185501, 1478700873;106,19253922.820604023,3470213.5924947737, 1478700975",0.2,1,2,"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]","[[145, 19255090.887463268, 3469008.184906961, 1478700522], [10, 19254801.83190273, 3469044.9228121354, 1478700648], [11, 19254486.59029676, 3469008.629932678, 1478700702], [103, 19254068.983371213, 3469035.8282430605, 1478700762], [104, 19254038.32125208, 3469326.1480609165, 1478700789], [105, 19254027.00904173, 3469614.1523166285, 1478700849], [86, 19254019.702507496, 3469902.815185501, 1478700873], [106, 19253922.820604023, 3470213.5924947737, 1478700975]]"
2686493,"334,19257201.250385217,3468057.668937288,1478076601;333,19256896.022030123,3467900.318837208,1478076659;300,19256591.02585626,3467778.242213976,1478076722;268,19256367.182618,3467485.1338137453,1478076761;267,19256289.71406992,3467402.177339732,1478076773;235,19256092.95527752,3467180.946378366,1478076836;234,19255999.191794712,3467051.025225928,1478076920;233,19255686.43437441,3467038.042304029,1478077077;201,19255632.216162734,3466885.2501342967,1478077116;169,19255591.51351637,3466579.5934471088,1478077161",10,"636,19257201.250385217,3468057.668937288, 1478076601;191,19256896.022030123,3467900.318837208, 1478076659;192,19256591.02585626,3467778.242213976, 1478076722;193,19256367.182618,3467485.1338137453, 1478076761;400,19256289.71406992,3467402.177339732, 1478076773;268,19256092.95527752,3467180.946378366, 1478076836;267,19255999.191794712,3467051.025225928, 1478076920;246,19255686.43437441,3467038.042304029, 1478077077;247,19255632.216162734,3466885.2501342967, 1478077116;349,19255591.51351637,3466579.5934471088, 1478077161",0.3,1,3,"[0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 3, 0, 0]","[[636, 19257201.250385217, 3468057.668937288, 1478076601], [191, 19256896.022030123, 3467900.318837208, 1478076659], [192, 19256591.02585626, 3467778.242213976, 1478076722], [193, 19256367.182618, 3467485.1338137453, 1478076761], [400, 19256289.71406992, 3467402.177339732, 1478076773], [247, 19255632.216162734, 3466885.2501342967, 1478077116], [349, 19255591.51351637, 3466579.5934471088, 1478077161]]"
4849734,"933,19254206.29607805,3473653.529912708,1478536631;934,19254509.608399272,3473606.8966156337,1478536700;935,19254823.4685208,3473557.9134656973,1478536742;904,19255120.32473864,3473497.370514274,1478536766;905,19255405.272067927,3473426.9280379154,1478536787;906,19255706.051242128,3473348.96152757,1478536832;907,19256007.455522984,3473267.565940601,1478536865;875,19256264.928375386,3473195.9992362405,1478536895;843,19256162.070027508,3472879.552792415,1478536934;811,19256087.83900453,3472581.3111410188,1478536979;779,19256013.29934924,3472288.7920715595,1478537018",11,"177,19254206.29607805,3473653.529912708, 1478536631;176,19254509.608399272,3473606.8966156337, 1478536700;333,19254823.4685208,3473557.9134656973, 1478536742;415,19255120.32473864,3473497.370514274, 1478536766;173,19255405.272067927,3473426.9280379154, 1478536787;174,19255706.051242128,3473348.96152757, 1478536832;416,19256007.455522984,3473267.565940601, 1478536865;424,19256264.928375386,3473195.9992362405, 1478536895;423,19256162.070027508,3472879.552792415, 1478536934;600,19256087.83900453,3472581.3111410188, 1478536979;403,19256013.29934924,3472288.7920715595, 1478537018",0.3,3,3,"[0, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0]","[[177, 19254206.29607805, 3473653.529912708, 1478536631], [176, 19254509.608399272, 3473606.8966156337, 1478536700], [415, 19255120.32473864, 3473497.370514274, 1478536766], [173, 19255405.272067927, 3473426.9280379154, 1478536787], [416, 19256007.455522984, 3473267.565940601, 1478536865], [424, 19256264.928375386, 3473195.9992362405, 1478536895], [600, 19256087.83900453, 3472581.3111410188, 1478536979], [403, 19256013.29934924, 3472288.7920715595, 1478537018]]"
